qid,docid,docno,rank,score,query
MB02,118,2042655965615456529,12,5.3136098722327265,closing hormuz strait
MB02,157,2043766341778235579,13,5.3136098722327265,closing hormuz strait
MB02,169,2044103405686210864,14,5.3136098722327265,closing hormuz strait
MB02,183,2041950790550769731,15,5.3136098722327265,closing hormuz strait
MB02,137,2044103866233356363,16,5.184653829204418,closing hormuz strait
MB02,156,2043663079498490067,17,5.184653829204418,closing hormuz strait
MB02,181,2041937773414752628,18,5.184653829204418,closing hormuz strait
MB02,121,2041949040837837252,19,5.063334779201684,closing hormuz strait
MB02,126,2043363518292930693,20,5.0618087497519095,closing hormuz strait
MB02,131,2041931872956014955,21,5.0618087497519095,closing hormuz strait
MB02,150,2043448165970395335,22,5.0618087497519095,closing hormuz strait
MB02,168,2041584356498555056,23,5.0618087497519095,closing hormuz strait
MB02,193,2041898599429156997,24,5.0618087497519095,closing hormuz strait
MB02,195,2040981683747324047,25,5.0618087497519095,closing hormuz strait
MB02,139,2043927312765464994,26,4.944650308697412,closing hormuz strait
MB02,107,2044771965043400891,27,4.930640513758158,closing hormuz strait
MB02,112,2044143012008124559,28,4.832792577149123,closing hormuz strait
MB02,113,2045224115255103733,29,4.832792577149123,closing hormuz strait
MB03,230,2040755876144017464,0,5.245151584968173,us bases attacked
MB03,260,2045112504867754154,1,5.169067250850103,us bases attacked
MB03,203,2039179006243926202,2,4.656066974075733,us bases attacked
MB03,274,2040936761132552392,3,4.656066974075733,us bases attacked
MB03,280,2039018369110647293,4,4.642284418945241,us bases attacked
MB03,219,2041136243082252670,5,4.528866832116899,us bases attacked
MB03,250,2043515062267027870,6,4.528866832116899,us bases attacked
MB03,205,2039668667571437732,7,4.502875725785165,us bases attacked
MB03,270,2041500399077929171,8,4.501425776026362,us bases attacked
MB03,285,2043619210950050077,9,4.455762419423624,us bases attacked
MB03,242,2043227373517324559,10,4.427315121884297,us bases attacked
MB03,276,2043268261878583582,11,4.391994282229933,us bases attacked
MB03,288,2042960648993227137,12,4.339134124246133,us bases attacked
MB03,279,2041473438485729762,13,4.306010440949781,us bases attacked
MB03,262,2041681711222649284,14,4.294236409514987,us bases attacked
MB03,247,2041551703384735776,15,4.2284555215096535,us bases attacked
MB03,290,2040030079653200036,16,4.2284555215096535,us bases attacked
MB03,245,2040754946946285878,17,4.227630088600871,us bases attacked
MB03,216,2041497394941186106,18,4.20324368952859,us bases attacked
MB03,261,2042726240302567447,19,4.123282657488613,us bases attacked
MB03,225,2040921742693048626,20,4.082719859879336,us bases attacked
MB03,235,2041067504345165849,21,4.082719859879336,us bases attacked
MB03,258,2040873689349304648,22,4.023214675724352,us bases attacked
MB03,236,2041004698598084709,23,3.9845876029284866,us bases attacked
MB03,210,2043473123924717596,24,3.9676695568910603,us bases attacked
MB03,228,2043473194577801435,25,3.9676695568910603,us bases attacked
MB03,268,2041855968988778613,26,3.924201157864875,us bases attacked
MB03,277,2040350901848953257,27,3.8629643161993075,us bases attacked
MB03,267,2042368074607894692,28,3.8369754941438394,us bases attacked
MB03,200,2041127558146621848,29,3.824309896687605,us bases attacked
MB04,398,2042320390253645921,0,6.265462736433817,supreme leader khamenei
MB04,373,2044332687696007646,1,6.164147298851997,supreme leader khamenei
MB04,320,2042284703227490315,2,5.943086902794564,supreme leader khamenei
MB04,361,2041226127361155509,3,5.943086902794564,supreme leader khamenei
MB04,327,2042289031115846002,4,5.940051621364237,supreme leader khamenei
MB04,377,2042939580156903434,5,5.940051621364237,supreme leader khamenei
MB04,360,2042218734098448535,6,5.661456149105845,supreme leader khamenei
MB04,371,2041194140697043388,7,5.541748087056861,supreme leader khamenei
MB04,308,2044758042617544879,8,5.53041852810522,supreme leader khamenei
MB04,317,2042305244147687609,9,5.53041852810522,supreme leader khamenei
MB04,339,2041684285652914471,10,5.53041852810522,supreme leader khamenei
MB04,353,2042299737706045473,11,5.53041852810522,supreme leader khamenei
MB04,359,2041871039240573006,12,5.53041852810522,supreme leader khamenei
MB04,369,2044766808582861283,13,5.53041852810522,supreme leader khamenei
MB04,370,2042343832587530364,14,5.53041852810522,supreme leader khamenei
MB04,378,2041193593616887980,15,5.53041852810522,supreme leader khamenei
MB04,380,2041610793335107996,16,5.53041852810522,supreme leader khamenei
MB04,386,2042133298214752259,17,5.53041852810522,supreme leader khamenei
MB04,342,2040739737359561124,18,5.4053095653989285,supreme leader khamenei
MB04,343,2041666642682507426,19,5.4053095653989285,supreme leader khamenei
MB04,362,2042302497323192771,20,5.4053095653989285,supreme leader khamenei
MB04,391,2042308016532496740,21,5.314200493800239,supreme leader khamenei
MB04,309,2042863157425705399,22,5.285735807879022,supreme leader khamenei
MB04,328,2043302418360741979,23,5.285735807879022,supreme leader khamenei
MB04,368,2042296914566148286,24,5.285735807879022,supreme leader khamenei
MB04,389,2041687803843486000,25,5.242558370946108,supreme leader khamenei
MB04,315,2041681484268904940,26,5.171337864091912,supreme leader khamenei
MB04,330,2041686352152908064,27,5.171337864091912,supreme leader khamenei
MB04,352,2042420356581900764,28,5.171337864091912,supreme leader khamenei
MB04,381,2043327399140470967,29,5.171337864091912,supreme leader khamenei
MB05,420,2042011945172078737,0,4.996588758348055,iran nuclear deal
MB05,425,2043734546093363216,1,4.970671485201005,iran nuclear deal
MB05,405,2043740757551431682,2,4.906291652760512,iran nuclear deal
MB05,459,2042655609758052624,3,4.795499745908531,iran nuclear deal
MB05,468,2043740177940787432,4,4.782408723385599,iran nuclear deal
MB05,417,2044839888529281482,5,4.731288579743067,iran nuclear deal
MB05,415,2044664590861000822,6,4.710971952914311,iran nuclear deal
MB05,476,2042290941894021357,7,4.710971952914311,iran nuclear deal
MB05,408,2042716172794183839,8,4.596641334658006,iran nuclear deal
MB05,404,2044846387649540263,9,4.542896882265827,iran nuclear deal
MB05,454,2045221035935412718,10,4.506181280095152,iran nuclear deal
MB05,469,2044953628277104991,11,4.499332747327337,iran nuclear deal
MB05,446,2045014623611490711,12,4.490421506205918,iran nuclear deal
MB05,487,2044204573410386375,13,4.487728610959845,iran nuclear deal
MB05,445,2044839563391074695,14,4.4635422275772925,iran nuclear deal
MB05,478,2044844680240881851,15,4.4635422275772925,iran nuclear deal
MB05,442,2044838803412545953,16,4.45674123873555,iran nuclear deal
MB05,427,2042370258434998753,17,4.430231369171885,iran nuclear deal
MB05,491,2042425256670085567,18,4.425843912150637,iran nuclear deal
MB05,477,2043686901496877456,19,4.405192052121867,iran nuclear deal
MB05,481,2041179340549861579,20,4.3599174835331365,iran nuclear deal
MB05,490,2041663539530617263,21,4.300105941071777,iran nuclear deal
MB05,465,2045057147537330645,22,4.295990342324524,iran nuclear deal
MB05,421,2044023564207018045,23,4.293124957630682,iran nuclear deal
MB05,407,2043342446034055330,24,4.189902242507003,iran nuclear deal
MB05,412,2044594602716336601,25,4.189902242507003,iran nuclear deal
MB05,455,2043749210231816633,26,4.1729173505273085,iran nuclear deal
MB05,493,2044160245509828776,27,4.119731430009631,iran nuclear deal
MB05,479,2044405045609808088,28,4.106272941997226,iran nuclear deal
MB05,482,2042743058836410544,29,4.106272941997226,iran nuclear deal
MB06,526,2044868780589789302,0,9.17940989288709,middle east conflict escalation
MB06,540,2044860624304222674,1,9.17940989288709,middle east conflict escalation
MB06,562,2042518019050512817,2,8.806053258647758,middle east conflict escalation
MB06,552,2039052436590178691,3,8.309422908400673,middle east conflict escalation
MB06,513,2036863008480084172,4,7.933471874866839,middle east conflict escalation
MB06,539,2039945857597161966,5,7.933471874866839,middle east conflict escalation
MB06,556,2038525385881591891,6,7.862425268148133,middle east conflict escalation
MB06,593,2041494353043247416,7,7.81873054742175,middle east conflict escalation
MB06,566,2039273931090321685,8,7.773384275279577,middle east conflict escalation
MB06,579,2038396843005202634,9,7.757971280353467,middle east conflict escalation
MB06,577,2037524532546658427,10,7.673731443779993,middle east conflict escalation
MB06,563,2044197245440962959,11,7.590067322477069,middle east conflict escalation
MB06,574,2039744572168049041,12,7.576654736960021,middle east conflict escalation
MB06,523,2043957521027871134,13,7.497361319361098,middle east conflict escalation
MB06,505,2044412664944943612,14,7.42927721341186,middle east conflict escalation
MB06,508,2039510118811996333,15,7.42927721341186,middle east conflict escalation
MB06,520,2034647608497479713,16,7.127303626421547,middle east conflict escalation
MB06,525,2037039573503774940,17,7.127303626421547,middle east conflict escalation
MB06,507,2041567663562907773,18,6.850058230268765,middle east conflict escalation
MB06,538,2039040123078050031,19,6.848919507576558,middle east conflict escalation
MB06,527,2039783630805811420,20,6.786677871742669,middle east conflict escalation
MB06,500,2044785385075855460,21,6.717726254006525,middle east conflict escalation
MB06,521,2043558793586651358,22,6.717726254006525,middle east conflict escalation
MB06,599,2039705208620515468,23,6.717726254006525,middle east conflict escalation
MB06,575,2038350103233417556,24,6.636059869984941,middle east conflict escalation
MB06,582,2039398231755383207,25,6.591464631305868,middle east conflict escalation
MB06,581,2038945911682851136,26,6.469861695223068,middle east conflict escalation
MB06,590,2041891196746752184,27,6.469861695223068,middle east conflict escalation
MB06,598,2036052314096796109,28,6.469861695223068,middle east conflict escalation
MB06,530,2040515754970214827,29,6.352664278350531,middle east conflict escalation
