qid,docid,docno,rank,score,query
MB03,113,2050488552505725230,4,8.988273845534994,us base attack
MB03,195,2050962939751133400,5,8.88811906755084,us base attack
MB03,136,2050956771485757701,6,8.76936541744465,us base attack
MB03,146,2043227373517324559,7,8.766826829528519,us base attack
MB03,145,2049873661088367063,8,8.678117419924332,us base attack
MB03,152,2051370055556809084,9,8.678117419924332,us base attack
MB03,185,2050278002831888530,10,8.477810234129327,us base attack
MB03,158,2048043136702611519,11,8.286541356471846,us base attack
MB03,175,2051028240215523417,12,8.286541356471846,us base attack
MB03,183,2050507466568265820,13,8.286541356471846,us base attack
MB03,155,2051396733049966782,14,8.240435148278124,us base attack
MB03,135,2050295481478119551,15,8.186886681091133,us base attack
MB03,1670,2042886172519661650,16,8.147374325480586,us base attack
MB03,126,2051396546844148125,17,8.103712541037488,us base attack
MB03,182,2051231386824998956,18,8.103712541037488,us base attack
MB03,167,2048070114403340297,19,7.966752198803474,us base attack
MB03,174,2048082921081180375,20,7.966752198803474,us base attack
MB03,118,2051397360995926169,21,7.928777199397446,us base attack
MB03,168,2051331866418921490,22,7.899682882868412,us base attack
MB03,100,2051304963779747857,23,7.81283448561779,us base attack
MB03,1204,2051304963779747857,24,7.81283448561779,us base attack
MB03,130,2051369426642170003,25,7.7881406809112,us base attack
MB03,170,2050223651035738130,26,7.7881406809112,us base attack
MB03,161,2050637628064838090,27,7.76123494276075,us base attack
MB03,132,2051246824783319340,28,7.648647098320033,us base attack
MB03,164,2050975183087817069,29,7.648647098320033,us base attack
MB04,86,2048456192842944972,0,19.675123234030693,suprem leader khamenei
MB04,46,2051405628535366076,1,18.455113048640793,suprem leader khamenei
MB04,8,2046873747320111197,2,17.539254403270533,suprem leader khamenei
MB04,55,2049510518202024286,3,17.500565524719146,suprem leader khamenei
MB04,6,2047307344107978789,4,17.07305694331461,suprem leader khamenei
MB04,14,2050061459787588004,5,16.831346144701154,suprem leader khamenei
MB04,20,2051053985054753183,6,16.40489651072432,suprem leader khamenei
MB04,65,2049968407442026887,7,16.160996907728176,suprem leader khamenei
MB04,30,2050665278418071791,8,16.064763077695535,suprem leader khamenei
MB04,72,2050664582872506597,9,16.064763077695535,suprem leader khamenei
MB04,94,2047434484606222762,10,16.051064962405214,suprem leader khamenei
MB04,13,2050679458592387141,11,15.725300057019973,suprem leader khamenei
MB04,15,2048036607735799846,12,15.725300057019973,suprem leader khamenei
MB04,77,2047707919370903938,13,15.725300057019973,suprem leader khamenei
MB04,5,2049725355083329803,14,15.535741353271625,suprem leader khamenei
MB04,9,2048389907572519393,15,15.399886482104936,suprem leader khamenei
MB04,17,2049862984114074046,16,15.399886482104936,suprem leader khamenei
MB04,38,2050464813751603692,17,15.087667833866334,suprem leader khamenei
MB04,41,2050652951971041669,18,15.087667833866334,suprem leader khamenei
MB04,22,2050016223950176403,19,14.787857514556201,suprem leader khamenei
MB04,62,2048346275574173959,20,14.787857514556201,suprem leader khamenei
MB04,60,2048160701819007330,21,14.597499961355744,suprem leader khamenei
MB04,1529,1912513816224755774,22,14.597499961355744,suprem leader khamenei
MB04,3,2047725647552798752,23,14.499730230850739,suprem leader khamenei
MB04,45,2050382282465202350,24,14.499730230850739,suprem leader khamenei
MB04,53,2050446458348777687,25,14.499730230850739,suprem leader khamenei
MB04,58,2050210420930035793,26,14.499730230850739,suprem leader khamenei
MB04,70,2049719179100528844,27,14.499730230850739,suprem leader khamenei
MB04,1910,2049772317438296546,28,14.379219979069731,suprem leader khamenei
MB04,50,2050488847881163199,29,14.222616135699973,suprem leader khamenei
MB05,204,2051274679332258047,0,8.963075336965161,iran nuclear deal
MB05,224,2051186756763148301,1,8.834965525672093,iran nuclear deal
MB05,266,2050996547136131134,2,8.048219320126112,iran nuclear deal
MB05,263,2050932876359692745,3,7.979776674295292,iran nuclear deal
MB05,1792,1922908233968054407,4,7.966925329408821,iran nuclear deal
MB05,233,2050819869696745664,5,7.880436544234843,iran nuclear deal
MB05,205,2049649902037172423,6,7.819464647700353,iran nuclear deal
MB05,274,2050605381185868057,7,7.783965926463762,iran nuclear deal
MB05,223,2051141630023889384,8,7.604461228619095,iran nuclear deal
MB05,206,2051121816488313284,9,7.517778135106466,iran nuclear deal
MB05,1068,2050987048639598800,10,7.5167257442609845,iran nuclear deal
MB05,246,2048456689712828445,11,7.506785357082434,iran nuclear deal
MB05,1005,2048456689712828445,12,7.506785357082434,iran nuclear deal
MB05,214,2051355836979548636,13,7.4788506467498,iran nuclear deal
MB05,294,2049164472460140695,14,7.454267839767932,iran nuclear deal
MB05,291,2049820948887396425,15,7.281351394597795,iran nuclear deal
MB05,226,2051364409490952585,16,7.275534431829357,iran nuclear deal
MB05,273,2050681029200118036,17,7.275534431829357,iran nuclear deal
MB05,1368,2051386729236668777,18,7.2683930628322955,iran nuclear deal
MB05,201,2050262265316639089,19,7.207585260893277,iran nuclear deal
MB05,227,2051342478360354922,20,7.167702140618162,iran nuclear deal
MB05,1519,2050534512954868058,21,7.167702140618162,iran nuclear deal
MB05,1544,2050622138877678010,22,7.167702140618162,iran nuclear deal
MB05,261,2050895231877353887,23,7.118477022030982,iran nuclear deal
MB05,290,2048847147442049048,24,7.118477022030982,iran nuclear deal
MB05,283,2048113511327297889,25,6.974739601321059,iran nuclear deal
MB05,231,2050520209883111527,26,6.968057143392171,iran nuclear deal
MB05,259,2050974628898566307,27,6.968057143392171,iran nuclear deal
MB05,236,2051018777828233428,28,6.882228619872195,iran nuclear deal
MB05,278,2048112481709498447,29,6.882228619872195,iran nuclear deal
MB06,751,2044860624304222674,0,15.99922159216581,middl east conflict escal
MB06,731,2051349723324580025,1,13.681647547346055,middl east conflict escal
MB06,748,2047513910417428776,2,13.681647547346055,middl east conflict escal
MB06,794,2050499441585795095,3,13.681647547346055,middl east conflict escal
MB06,760,1935434847415160937,4,12.63573087996208,middl east conflict escal
MB06,727,2051279117413433718,5,12.39876965521615,middl east conflict escal
MB06,741,2034647608497479713,6,12.39876965521615,middl east conflict escal
MB06,747,2039783630805811420,7,12.210753385413394,middl east conflict escal
MB06,2169,2039783630805811420,8,12.210753385413394,middl east conflict escal
MB06,742,2041567663562907773,9,12.122262026041268,middl east conflict escal
MB06,780,2029246839652819015,10,12.122262026041268,middl east conflict escal
MB06,2142,2041567663562907773,11,12.122262026041268,middl east conflict escal
MB06,753,2036403294784966768,12,11.998258761093602,middl east conflict escal
MB06,710,2029555026268471356,13,11.950546110472715,middl east conflict escal
MB06,785,2051341013579436291,14,11.950546110472715,middl east conflict escal
MB06,764,2050733829309280385,15,11.661389979318836,middl east conflict escal
MB06,779,2037822131871056199,16,11.533599043101896,middl east conflict escal
MB06,745,2034020409499107446,17,11.335848712977107,middl east conflict escal
MB06,752,2032707045733052696,18,11.335848712977107,middl east conflict escal
MB06,778,2030284959773229395,19,11.335848712977107,middl east conflict escal
MB06,750,2032413236193341682,20,11.267478726032682,middl east conflict escal
MB06,788,2050641207756292426,21,11.123056583678796,middl east conflict escal
MB06,749,2034969170614657381,22,10.960016859613335,middl east conflict escal
MB06,756,2031536231155175483,23,10.960016859613335,middl east conflict escal
MB06,2035,2051075098283769927,24,10.872107990807939,middl east conflict escal
MB06,718,2049227737509019681,25,10.781293865086408,middl east conflict escal
MB06,746,2031303877434421670,26,10.781293865086408,middl east conflict escal
MB06,769,2028553496392249481,27,10.781293865086408,middl east conflict escal
MB06,770,2034810557002362887,28,10.781293865086408,middl east conflict escal
MB06,775,2034480533577625711,29,10.781293865086408,middl east conflict escal
