qid,docid,docno,rank,score,query
MB06,727,2051279117413433718,13,8.120093208194472,middle east conflict escalation
MB06,710,2029555026268471356,14,7.951221014418998,middle east conflict escalation
MB06,785,2051341013579436291,15,7.951221014418998,middle east conflict escalation
MB06,752,2032707045733052696,16,7.78607880657669,middle east conflict escalation
MB06,756,2031536231155175483,17,7.78607880657669,middle east conflict escalation
MB06,778,2030284959773229395,18,7.78607880657669,middle east conflict escalation
MB06,779,2037822131871056199,19,7.78607880657669,middle east conflict escalation
MB06,745,2034020409499107446,20,7.7053256457398405,middle east conflict escalation
MB06,789,2050487226388131958,21,7.661741827247592,middle east conflict escalation
MB06,784,2050658411717513365,22,7.625907554220609,middle east conflict escalation
MB06,719,2036491080619999284,23,7.547875718562605,middle east conflict escalation
MB06,746,2031303877434421670,24,7.547875718562605,middle east conflict escalation
MB06,749,2034969170614657381,25,7.547875718562605,middle east conflict escalation
MB06,763,2029568383897985525,26,7.547875718562605,middle east conflict escalation
MB06,787,2050915640089735309,27,7.547875718562605,middle east conflict escalation
MB06,715,2029356114907701396,28,7.471258225190218,middle east conflict escalation
MB06,718,2049227737509019681,29,7.471258225190218,middle east conflict escalation
