qid,docid,docno,rank,score,query
MB02,190,2043439984212885807,7,5.6388956991991215,close hormuz strait
MB02,189,2043324138291445905,8,5.428200510930443,close hormuz strait
MB02,145,2044037498343465128,9,5.151256521829952,close hormuz strait
MB02,152,2041434614648951268,10,5.1170246136424105,close hormuz strait
MB02,169,2044103405686210864,11,4.947522978719638,close hormuz strait
MB02,183,2041950790550769731,12,4.947522978719638,close hormuz strait
MB02,197,2043343387575701834,13,4.84989838853314,close hormuz strait
MB02,118,2042655965615456529,14,4.763793015275197,close hormuz strait
MB02,137,2044103866233356363,15,4.763793015275197,close hormuz strait
MB02,156,2043663079498490067,16,4.763793015275197,close hormuz strait
MB02,157,2043766341778235579,17,4.763793015275197,close hormuz strait
MB02,181,2041937773414752628,18,4.763793015275197,close hormuz strait
MB02,121,2041949040837837252,19,4.613533092780018,close hormuz strait
MB02,131,2041931872956014955,20,4.596688573881511,close hormuz strait
MB02,168,2041584356498555056,21,4.596688573881511,close hormuz strait
MB02,193,2041898599429156997,22,4.596688573881511,close hormuz strait
MB02,195,2040981683747324047,23,4.596688573881511,close hormuz strait
MB02,128,2041331812190798308,24,4.443634342143108,close hormuz strait
MB02,139,2043927312765464994,25,4.443634342143108,close hormuz strait
MB02,107,2044771965043400891,26,4.438483682329786,close hormuz strait
MB02,179,2041130825069301994,27,4.357677811365717,close hormuz strait
MB02,112,2044143012008124559,28,4.302616546452119,close hormuz strait
MB02,126,2043363518292930693,29,4.302616546452119,close hormuz strait
MB03,230,2040755876144017464,0,5.313798258028212,us base attack
MB03,260,2045112504867754154,1,5.121561972443705,us base attack
MB03,280,2039018369110647293,2,4.357210154724693,us base attack
MB03,203,2039179006243926202,3,4.312026001631475,us base attack
MB03,274,2040936761132552392,4,4.2155327088504535,us base attack
MB03,270,2041500399077929171,5,4.12804926674518,us base attack
MB03,250,2043515062267027870,6,4.12421589047399,us base attack
MB03,242,2043227373517324559,7,4.101258292131074,us base attack
MB03,219,2041136243082252670,8,4.037595178929257,us base attack
MB03,276,2043268261878583582,9,3.980934263043036,us base attack
MB03,279,2041473438485729762,10,3.918622411664368,us base attack
MB03,205,2039668667571437732,11,3.8209056252246922,us base attack
MB03,262,2041681711222649284,12,3.8020133753694747,us base attack
MB03,245,2040754946946285878,13,3.7433376320382155,us base attack
MB03,216,2041497394941186106,14,3.736728358004357,us base attack
MB03,210,2043473123924717596,15,3.6748838346304895,us base attack
MB03,228,2043473194577801435,16,3.6748838346304895,us base attack
MB03,247,2041551703384735776,17,3.542251769977016,us base attack
MB03,261,2042726240302567447,18,3.542251769977016,us base attack
MB03,285,2043619210950050077,19,3.542251769977016,us base attack
MB03,288,2042960648993227137,20,3.542251769977016,us base attack
MB03,268,2041855968988778613,21,3.5027744752238696,us base attack
MB03,225,2040921742693048626,22,3.4731182493807484,us base attack
MB03,235,2041067504345165849,23,3.4731182493807484,us base attack
MB03,290,2040030079653200036,24,3.412070265144039,us base attack
MB03,236,2041004698598084709,25,3.3589803832873892,us base attack
MB03,277,2040350901848953257,26,3.306281603520385,us base attack
MB03,286,2039377679028551842,27,3.2344080466863887,us base attack
MB03,200,2041127558146621848,28,3.1933926676990882,us base attack
MB03,258,2040873689349304648,29,3.184468058802267,us base attack
MB04,373,2044332687696007646,0,6.124836125822833,suprem leader khamenei
MB04,398,2042320390253645921,1,6.073722139301111,suprem leader khamenei
MB04,320,2042284703227490315,2,5.700201754869346,suprem leader khamenei
MB04,361,2041226127361155509,3,5.700201754869346,suprem leader khamenei
MB04,327,2042289031115846002,4,5.625336034839981,suprem leader khamenei
MB04,377,2042939580156903434,5,5.625336034839981,suprem leader khamenei
MB04,308,2044758042617544879,6,5.131079443896915,suprem leader khamenei
MB04,317,2042305244147687609,7,5.131079443896915,suprem leader khamenei
MB04,339,2041684285652914471,8,5.131079443896915,suprem leader khamenei
MB04,353,2042299737706045473,9,5.131079443896915,suprem leader khamenei
MB04,359,2041871039240573006,10,5.131079443896915,suprem leader khamenei
MB04,360,2042218734098448535,11,5.131079443896915,suprem leader khamenei
MB04,369,2044766808582861283,12,5.131079443896915,suprem leader khamenei
MB04,370,2042343832587530364,13,5.131079443896915,suprem leader khamenei
MB04,378,2041193593616887980,14,5.131079443896915,suprem leader khamenei
MB04,380,2041610793335107996,15,5.131079443896915,suprem leader khamenei
MB04,342,2040739737359561124,16,4.970495592152221,suprem leader khamenei
MB04,362,2042302497323192771,17,4.970495592152221,suprem leader khamenei
MB04,386,2042133298214752259,18,4.970495592152221,suprem leader khamenei
MB04,371,2041194140697043388,19,4.897839723972252,suprem leader khamenei
MB04,343,2041666642682507426,20,4.8212504642967104,suprem leader khamenei
MB04,368,2042296914566148286,21,4.8212504642967104,suprem leader khamenei
MB04,391,2042308016532496740,22,4.812331135424383,suprem leader khamenei
MB04,309,2042863157425705399,23,4.6819568546872254,suprem leader khamenei
MB04,328,2043302418360741979,24,4.6819568546872254,suprem leader khamenei
MB04,389,2041687803843486000,25,4.650574881952385,suprem leader khamenei
MB04,375,2041979048478273699,26,4.573949741430258,suprem leader khamenei
MB04,330,2041686352152908064,27,4.551468792683403,suprem leader khamenei
MB04,381,2043327399140470967,28,4.551468792683403,suprem leader khamenei
MB04,385,2041409902262776010,29,4.448925907274552,suprem leader khamenei
MB05,417,2044839888529281482,0,4.745972073788504,iran nuclear deal
MB05,425,2043734546093363216,1,4.665965353360484,iran nuclear deal
MB05,420,2042011945172078737,2,4.519962457769493,iran nuclear deal
MB05,405,2043740757551431682,3,4.4891150990487985,iran nuclear deal
MB05,459,2042655609758052624,4,4.456419376222852,iran nuclear deal
MB05,468,2043740177940787432,5,4.407418881289482,iran nuclear deal
MB05,442,2044838803412545953,6,4.304443225361949,iran nuclear deal
MB05,477,2043686901496877456,7,4.098857548303227,iran nuclear deal
MB05,404,2044846387649540263,8,4.058066895468722,iran nuclear deal
MB05,408,2042716172794183839,9,4.0502108375796935,iran nuclear deal
MB05,415,2044664590861000822,10,4.0502108375796935,iran nuclear deal
MB05,476,2042290941894021357,11,4.0502108375796935,iran nuclear deal
MB05,421,2044023564207018045,12,3.984573360517727,iran nuclear deal
MB05,445,2044839563391074695,13,3.9749930684891215,iran nuclear deal
MB05,478,2044844680240881851,14,3.9749930684891215,iran nuclear deal
MB05,446,2045014623611490711,15,3.955455316005711,iran nuclear deal
MB05,490,2041663539530617263,16,3.926873684604719,iran nuclear deal
MB05,469,2044953628277104991,17,3.9086297834181156,iran nuclear deal
MB05,454,2045221035935412718,18,3.8452995232732197,iran nuclear deal
MB05,481,2041179340549861579,19,3.8184917767436626,iran nuclear deal
MB05,455,2043749210231816633,20,3.7542102621208473,iran nuclear deal
MB05,491,2042425256670085567,21,3.7451011118597233,iran nuclear deal
MB05,487,2044204573410386375,22,3.6941617060765592,iran nuclear deal
MB05,482,2042743058836410544,23,3.6886304226759874,iran nuclear deal
MB05,427,2042370258434998753,24,3.673304305544568,iran nuclear deal
MB05,465,2045057147537330645,25,3.6092232325941884,iran nuclear deal
MB05,428,2045130519386488982,26,3.569556219267141,iran nuclear deal
MB05,447,2043790077357093067,27,3.5674171003679915,iran nuclear deal
MB05,479,2044405045609808088,28,3.5674171003679915,iran nuclear deal
MB05,407,2043342446034055330,29,3.504130733174925,iran nuclear deal
MB06,526,2044868780589789302,0,9.067619357831731,middl east conflict escal
MB06,540,2044860624304222674,1,9.067619357831731,middl east conflict escal
MB06,562,2042518019050512817,2,8.640201248485937,middl east conflict escal
MB06,552,2039052436590178691,3,7.806388680724714,middl east conflict escal
MB06,556,2038525385881591891,4,7.376543196354633,middl east conflict escal
MB06,593,2041494353043247416,5,7.3470803846776995,middl east conflict escal
MB06,513,2036863008480084172,6,7.322626797139605,middl east conflict escal
MB06,566,2039273931090321685,7,7.295273333225899,middl east conflict escal
MB06,577,2037524532546658427,8,7.173375507269029,middl east conflict escal
MB06,539,2039945857597161966,9,7.105902805349437,middl east conflict escal
MB06,579,2038396843005202634,10,7.105902805349437,middl east conflict escal
MB06,574,2039744572168049041,11,6.94206589459352,middl east conflict escal
MB06,563,2044197245440962959,12,6.90323560080278,middl east conflict escal
MB06,523,2043957521027871134,13,6.748353052276616,middl east conflict escal
MB06,508,2039510118811996333,14,6.533956381804804,middl east conflict escal
MB06,505,2044412664944943612,15,6.364878878923608,middl east conflict escal
MB06,525,2037039573503774940,16,6.364878878923608,middl east conflict escal
MB06,520,2034647608497479713,17,6.204832295682355,middl east conflict escal
MB06,527,2039783630805811420,18,6.082475858647246,middl east conflict escal
MB06,573,2043964306069565530,19,6.072564279459561,middl east conflict escal
MB06,507,2041567663562907773,20,6.03096784612554,middl east conflict escal
MB06,500,2044785385075855460,21,5.908605108609478,middl east conflict escal
MB06,538,2039040123078050031,22,5.908605108609478,middl east conflict escal
MB06,599,2039705208620515468,23,5.908605108609478,middl east conflict escal
MB06,575,2038350103233417556,24,5.800470805861259,middl east conflict escal
MB06,521,2043558793586651358,25,5.771065602715872,middl east conflict escal
MB06,581,2038945911682851136,26,5.639805945355066,middl east conflict escal
MB06,598,2036052314096796109,27,5.639805945355066,middl east conflict escal
MB06,530,2040515754970214827,28,5.514332128389361,middl east conflict escal
MB06,536,2038638293512835351,29,5.514332128389361,middl east conflict escal
