qid,docid,docno,rank,score,query
MB04,320,2042284703227490315,8,5.858162358218315,supreme leader khamenei
MB04,361,2041226127361155509,9,5.858162358218315,supreme leader khamenei
MB04,360,2042218734098448535,10,5.788671832311454,supreme leader khamenei
MB04,308,2044758042617544879,11,5.734875729872888,supreme leader khamenei
MB04,317,2042305244147687609,12,5.734875729872888,supreme leader khamenei
MB04,339,2041684285652914471,13,5.734875729872888,supreme leader khamenei
MB04,353,2042299737706045473,14,5.734875729872888,supreme leader khamenei
MB04,359,2041871039240573006,15,5.734875729872888,supreme leader khamenei
MB04,369,2044766808582861283,16,5.734875729872888,supreme leader khamenei
MB04,370,2042343832587530364,17,5.734875729872888,supreme leader khamenei
MB04,378,2041193593616887980,18,5.734875729872888,supreme leader khamenei
MB04,380,2041610793335107996,19,5.734875729872888,supreme leader khamenei
MB04,386,2042133298214752259,20,5.734875729872888,supreme leader khamenei
MB04,342,2040739737359561124,21,5.67419687368502,supreme leader khamenei
MB04,362,2042302497323192771,22,5.67419687368502,supreme leader khamenei
MB04,351,2041666442584568011,23,5.6129030559099835,supreme leader khamenei
MB04,328,2043302418360741979,24,5.609204158730653,supreme leader khamenei
MB04,343,2041666642682507426,25,5.609204158730653,supreme leader khamenei
MB04,368,2042296914566148286,26,5.609204158730653,supreme leader khamenei
MB04,358,2041353740163117314,27,5.5655841659313205,supreme leader khamenei
MB04,385,2041409902262776010,28,5.5655841659313205,supreme leader khamenei
MB04,309,2042863157425705399,29,5.541643317780896,supreme leader khamenei
MB05,420,2042011945172078737,0,5.617504762208107,iran nuclear deal
MB05,425,2043734546093363216,1,5.455850311753411,iran nuclear deal
MB05,405,2043740757551431682,2,5.400097366524408,iran nuclear deal
MB05,468,2043740177940787432,3,5.28454254714821,iran nuclear deal
MB05,446,2045014623611490711,4,5.084317069429359,iran nuclear deal
MB05,469,2044953628277104991,5,4.895296476232154,iran nuclear deal
MB05,490,2041663539530617263,6,4.865000033243377,iran nuclear deal
MB05,454,2045221035935412718,7,4.843381233952488,iran nuclear deal
MB05,491,2042425256670085567,8,4.817519910690289,iran nuclear deal
MB05,459,2042655609758052624,9,4.807808951405544,iran nuclear deal
MB05,417,2044839888529281482,10,4.778675288974019,iran nuclear deal
MB05,481,2041179340549861579,11,4.753948154279492,iran nuclear deal
MB05,477,2043686901496877456,12,4.724999690939109,iran nuclear deal
MB05,404,2044846387649540263,13,4.693680036809191,iran nuclear deal
MB05,465,2045057147537330645,14,4.690126228902855,iran nuclear deal
MB05,427,2042370258434998753,15,4.689109629470878,iran nuclear deal
MB05,476,2042290941894021357,16,4.644566443290855,iran nuclear deal
MB05,445,2044839563391074695,17,4.63210529768942,iran nuclear deal
MB05,421,2044023564207018045,18,4.60927586008942,iran nuclear deal
MB05,442,2044838803412545953,19,4.603909944199492,iran nuclear deal
MB05,408,2042716172794183839,20,4.587610118452492,iran nuclear deal
MB05,415,2044664590861000822,21,4.587610118452492,iran nuclear deal
MB05,478,2044844680240881851,22,4.568774347407919,iran nuclear deal
MB05,473,2044027956763255016,23,4.520478052910761,iran nuclear deal
MB05,487,2044204573410386375,24,4.444244918001792,iran nuclear deal
MB05,493,2044160245509828776,25,4.435958483153783,iran nuclear deal
MB05,498,2041891105956839805,26,4.375124510691549,iran nuclear deal
MB05,455,2043749210231816633,27,4.374695505778317,iran nuclear deal
MB05,430,2043826550026457493,28,4.373987864185917,iran nuclear deal
MB05,450,2044723728353812764,29,4.349894890320742,iran nuclear deal
MB06,562,2042518019050512817,0,9.620045532006992,middle east conflict escalation
MB06,556,2038525385881591891,1,9.466004593124298,middle east conflict escalation
MB06,593,2041494353043247416,2,9.113457618041432,middle east conflict escalation
MB06,566,2039273931090321685,3,9.084214271379116,middle east conflict escalation
MB06,577,2037524532546658427,4,9.01822843112263,middle east conflict escalation
MB06,574,2039744572168049041,5,8.952140514191262,middle east conflict escalation
MB06,552,2039052436590178691,6,8.266704312080597,middle east conflict escalation
MB06,526,2044868780589789302,7,8.24471758520111,middle east conflict escalation
MB06,540,2044860624304222674,8,8.24471758520111,middle east conflict escalation
MB06,523,2043957521027871134,9,8.230258866609486,middle east conflict escalation
MB06,513,2036863008480084172,10,8.131077010599709,middle east conflict escalation
MB06,539,2039945857597161966,11,8.051172011597686,middle east conflict escalation
MB06,579,2038396843005202634,12,8.051172011597686,middle east conflict escalation
MB06,563,2044197245440962959,13,7.966974996974774,middle east conflict escalation
MB06,505,2044412664944943612,14,7.880246696118667,middle east conflict escalation
MB06,507,2041567663562907773,15,7.828471550015349,middle east conflict escalation
MB06,508,2039510118811996333,16,7.79222407076853,middle east conflict escalation
MB06,527,2039783630805811420,17,7.78197580428676,middle east conflict escalation
MB06,520,2034647608497479713,18,7.7037827459827675,middle east conflict escalation
MB06,525,2037039573503774940,19,7.7037827459827675,middle east conflict escalation
MB06,575,2038350103233417556,20,7.606904230139106,middle east conflict escalation
MB06,538,2039040123078050031,21,7.527953042199755,middle east conflict escalation
MB06,500,2044785385075855460,22,7.441319551195588,middle east conflict escalation
MB06,521,2043558793586651358,23,7.441319551195588,middle east conflict escalation
MB06,599,2039705208620515468,24,7.441319551195588,middle east conflict escalation
MB06,581,2038945911682851136,25,7.271733778617058,middle east conflict escalation
MB06,582,2039398231755383207,26,7.271733778617058,middle east conflict escalation
MB06,598,2036052314096796109,27,7.271733778617058,middle east conflict escalation
MB06,530,2040515754970214827,28,7.18903049620023,middle east conflict escalation
MB06,536,2038638293512835351,29,7.18903049620023,middle east conflict escalation
