qid,docid,docno,rank,score,query
MB02,478,2046561586874298459,14,6.729613157629011,closing hormuz strait
MB02,451,2051315864662671740,15,6.672559813648556,closing hormuz strait
MB02,407,2051338552110403980,16,6.5576008343235115,closing hormuz strait
MB02,486,2050541960125935683,17,6.33230313591141,closing hormuz strait
MB02,475,2051339627215102056,18,6.131712124193068,closing hormuz strait
MB02,439,2046953645061906568,19,6.125815642054386,closing hormuz strait
MB02,489,2051345158810001714,20,6.125815642054386,closing hormuz strait
MB02,470,2046691205019255002,21,5.9940983524714575,closing hormuz strait
MB02,438,2049518671828000773,22,5.935321809794559,closing hormuz strait
MB02,442,2046495825728016449,23,5.935321809794559,closing hormuz strait
MB02,497,2046569003561398337,24,5.935321809794559,closing hormuz strait
MB02,465,2051008400218026348,25,5.775636445837375,closing hormuz strait
MB02,421,2050923077228261591,26,5.758613023683569,closing hormuz strait
MB02,481,2051010148982817157,27,5.758613023683569,closing hormuz strait
MB02,1118,2051409793701548504,28,5.758613023683569,closing hormuz strait
MB02,1339,2049248050137461040,29,5.758613023683569,closing hormuz strait
MB03,134,2045112504867754154,0,6.609892656730178,u base attacked
MB03,146,2043227373517324559,1,5.238676290970204,u base attacked
MB03,176,2050488064481571116,2,5.21332716633021,u base attacked
MB03,1686,2042891517090738583,3,5.172560726020389,u base attacked
MB03,178,2051111881486606670,4,5.139309716365739,u base attacked
MB03,113,2050488552505725230,5,5.04598683516277,u base attacked
MB03,136,2050956771485757701,6,5.034181300704185,u base attacked
MB03,152,2051370055556809084,7,4.997181009361659,u base attacked
MB03,195,2050962939751133400,8,4.997181009361659,u base attacked
MB03,168,2051331866418921490,9,4.876556623667228,u base attacked
MB03,145,2049873661088367063,10,4.804705158734659,u base attacked
MB03,155,2051396733049966782,11,4.761217685122613,u base attacked
MB03,126,2051396546844148125,12,4.631122176536367,u base attacked
MB03,158,2048043136702611519,13,4.631122176536367,u base attacked
MB03,183,2050507466568265820,14,4.631122176536367,u base attacked
MB03,185,2050278002831888530,15,4.631122176536367,u base attacked
MB03,118,2051397360995926169,16,4.4730316915608626,u base attacked
MB03,175,2051028240215523417,17,4.4730316915608626,u base attacked
MB03,182,2051231386824998956,18,4.4730316915608626,u base attacked
MB03,1670,2042886172519661650,19,4.462357935070601,u base attacked
MB03,135,2050295481478119551,20,4.419915151170457,u base attacked
MB03,130,2051369426642170003,21,4.335068440017375,u base attacked
MB03,170,2050223651035738130,22,4.335068440017375,u base attacked
MB03,167,2048070114403340297,23,4.290650382057722,u base attacked
MB03,174,2048082921081180375,24,4.290650382057722,u base attacked
MB03,164,2050975183087817069,25,4.2093446371329675,u base attacked
MB03,144,2051395006284349942,26,4.148861233031332,u base attacked
MB03,138,2050262037767348310,27,4.069302838212133,u base attacked
MB03,161,2050637628064838090,28,4.069302838212133,u base attacked
MB03,162,2051337311397298237,29,4.069302838212133,u base attacked
MB04,86,2048456192842944972,0,10.806933593422546,supreme leader khamenei
MB04,46,2051405628535366076,1,10.071348239152139,supreme leader khamenei
MB04,55,2049510518202024286,2,9.439497115747168,supreme leader khamenei
MB04,8,2046873747320111197,3,9.353204777919066,supreme leader khamenei
MB04,14,2050061459787588004,4,9.314034034797604,supreme leader khamenei
MB04,6,2047307344107978789,5,9.149738682340102,supreme leader khamenei
MB04,20,2051053985054753183,6,8.635666609610567,supreme leader khamenei
MB04,5,2049725355083329803,7,8.546719882878623,supreme leader khamenei
MB04,94,2047434484606222762,8,8.513952568006736,supreme leader khamenei
MB04,65,2049968407442026887,9,8.39814136178549,supreme leader khamenei
MB04,13,2050679458592387141,10,8.21932506904934,supreme leader khamenei
MB04,30,2050665278418071791,11,8.21932506904934,supreme leader khamenei
MB04,72,2050664582872506597,12,8.21932506904934,supreme leader khamenei
MB04,9,2048389907572519393,13,7.988556957190893,supreme leader khamenei
MB04,15,2048036607735799846,14,7.988556957190893,supreme leader khamenei
MB04,77,2047707919370903938,15,7.988556957190893,supreme leader khamenei
MB04,17,2049862984114074046,16,7.772295826186133,supreme leader khamenei
MB04,22,2050016223950176403,17,7.5688786651003666,supreme leader khamenei
MB04,38,2050464813751603692,18,7.5688786651003666,supreme leader khamenei
MB04,41,2050652951971041669,19,7.5688786651003666,supreme leader khamenei
MB04,60,2048160701819007330,20,7.475634631851579,supreme leader khamenei
MB04,53,2050446458348777687,21,7.376924475964511,supreme leader khamenei
MB04,58,2050210420930035793,22,7.376924475964511,supreme leader khamenei
MB04,62,2048346275574173959,23,7.376924475964511,supreme leader khamenei
MB04,1529,1912513816224755774,24,7.3330706240450745,supreme leader khamenei
MB04,1910,2049772317438296546,25,7.196117883448981,supreme leader khamenei
MB04,3,2047725647552798752,26,7.1952715918720225,supreme leader khamenei
MB04,33,2050516928276603031,27,7.1952715918720225,supreme leader khamenei
MB04,45,2050382282465202350,28,7.1952715918720225,supreme leader khamenei
MB04,50,2050488847881163199,29,7.1952715918720225,supreme leader khamenei
MB05,224,2051186756763148301,0,7.332762912411761,iran nuclear deal
MB05,204,2051274679332258047,1,6.531124217937739,iran nuclear deal
MB05,1068,2050987048639598800,2,6.169920289575,iran nuclear deal
MB05,266,2050996547136131134,3,5.981171720275791,iran nuclear deal
MB05,263,2050932876359692745,4,5.978693687055214,iran nuclear deal
MB05,1792,1922908233968054407,5,5.8304681953881055,iran nuclear deal
MB05,201,2050262265316639089,6,5.827802328076711,iran nuclear deal
MB05,294,2049164472460140695,7,5.827802328076711,iran nuclear deal
MB05,233,2050819869696745664,8,5.804620883086106,iran nuclear deal
MB05,274,2050605381185868057,9,5.730616348904045,iran nuclear deal
MB05,223,2051141630023889384,10,5.637164369731726,iran nuclear deal
MB05,268,2050812069960949879,11,5.579905962149483,iran nuclear deal
MB05,206,2051121816488313284,12,5.54755334104155,iran nuclear deal
MB05,205,2049649902037172423,13,5.38593996287888,iran nuclear deal
MB05,226,2051364409490952585,14,5.192977175852283,iran nuclear deal
MB05,273,2050681029200118036,15,5.192977175852283,iran nuclear deal
MB05,290,2048847147442049048,16,5.192977175852283,iran nuclear deal
MB05,214,2051355836979548636,17,5.1754732926000635,iran nuclear deal
MB05,227,2051342478360354922,18,5.1754732926000635,iran nuclear deal
MB05,291,2049820948887396425,19,5.104318229530955,iran nuclear deal
MB05,228,2050665560384438348,20,5.10185593890875,iran nuclear deal
MB05,246,2048456689712828445,21,5.097043258803002,iran nuclear deal
MB05,1005,2048456689712828445,22,5.097043258803002,iran nuclear deal
MB05,210,2049918884329762865,23,5.077878954886509,iran nuclear deal
MB05,1768,1922602067681513725,24,5.05959628473067,iran nuclear deal
MB05,240,2047438640880533873,25,5.043292964560622,iran nuclear deal
MB05,261,2050895231877353887,26,5.039075364704583,iran nuclear deal
MB05,289,2049200720511918099,27,5.039075364704583,iran nuclear deal
MB05,253,2049127524308000885,28,4.93838612962861,iran nuclear deal
MB05,1012,2049935360130417032,29,4.912516478694002,iran nuclear deal
MB06,751,2044860624304222674,0,9.69200732622813,middle east conflict escalation
MB06,731,2051349723324580025,1,8.117717105828058,middle east conflict escalation
MB06,794,2050499441585795095,2,7.874120785531114,middle east conflict escalation
MB06,748,2047513910417428776,3,7.646914104262613,middle east conflict escalation
MB06,764,2050733829309280385,4,7.4537755897709435,middle east conflict escalation
MB06,741,2034647608497479713,5,6.867509192477769,middle east conflict escalation
MB06,760,1935434847415160937,6,6.867509192477769,middle east conflict escalation
MB06,753,2036403294784966768,7,6.729094297540653,middle east conflict escalation
MB06,742,2041567663562907773,8,6.7015925329598645,middle east conflict escalation
MB06,2142,2041567663562907773,9,6.7015925329598645,middle east conflict escalation
MB06,727,2051279117413433718,10,6.698652144788567,middle east conflict escalation
MB06,747,2039783630805811420,11,6.61547441725434,middle east conflict escalation
MB06,2169,2039783630805811420,12,6.61547441725434,middle east conflict escalation
MB06,788,2050641207756292426,13,6.6081131293017705,middle east conflict escalation
MB06,780,2029246839652819015,14,6.5726450257468905,middle east conflict escalation
MB06,710,2029555026268471356,15,6.385630279747411,middle east conflict escalation
MB06,785,2051341013579436291,16,6.385630279747411,middle east conflict escalation
MB06,2035,2051075098283769927,17,6.379053806821631,middle east conflict escalation
MB06,789,2050487226388131958,18,6.206229896985056,middle east conflict escalation
MB06,750,2032413236193341682,19,6.196670544920856,middle east conflict escalation
MB06,752,2032707045733052696,20,6.101049151603112,middle east conflict escalation
MB06,778,2030284959773229395,21,6.101049151603112,middle east conflict escalation
MB06,779,2037822131871056199,22,6.101049151603112,middle east conflict escalation
MB06,2054,2051256606827196524,23,6.058572501357997,middle east conflict escalation
MB06,745,2034020409499107446,24,5.968034584799476,middle east conflict escalation
MB06,756,2031536231155175483,25,5.968034584799476,middle east conflict escalation
MB06,786,2050653200303464521,26,5.963269967641088,middle east conflict escalation
MB06,707,2050772864257900815,27,5.795226219570992,middle east conflict escalation
MB06,719,2036491080619999284,28,5.718300809685404,middle east conflict escalation
MB06,749,2034969170614657381,29,5.718300809685404,middle east conflict escalation
