qid,docid,docno,rank,score,query
MB02,1118,2051409793701548504,27,6.3272163071733205,closing hormuz strait
MB02,1339,2049248050137461040,28,6.3272163071733205,closing hormuz strait
MB02,465,2051008400218026348,29,6.2428621681021506,closing hormuz strait
MB03,134,2045112504867754154,0,6.331000247901998,u base attacked
MB03,176,2050488064481571116,1,5.451480259708873,u base attacked
MB03,1686,2042891517090738583,2,5.444054324244395,u base attacked
MB03,178,2051111881486606670,3,5.433258511353291,u base attacked
MB03,113,2050488552505725230,4,5.365597486131875,u base attacked
MB03,146,2043227373517324559,5,5.323357083845958,u base attacked
MB03,152,2051370055556809084,6,5.316935754058222,u base attacked
MB03,195,2050962939751133400,7,5.316935754058222,u base attacked
MB03,136,2050956771485757701,8,5.278326348639263,u base attacked
MB03,145,2049873661088367063,9,5.188872502881427,u base attacked
MB03,126,2051396546844148125,10,5.066833200023522,u base attacked
MB03,158,2048043136702611519,11,5.066833200023522,u base attacked
MB03,183,2050507466568265820,12,5.066833200023522,u base attacked
MB03,185,2050278002831888530,13,5.066833200023522,u base attacked
MB03,155,2051396733049966782,14,4.979468728589222,u base attacked
MB03,168,2051331866418921490,15,4.965132245300338,u base attacked
MB03,118,2051397360995926169,16,4.950402573034024,u base attacked
MB03,175,2051028240215523417,17,4.950402573034024,u base attacked
MB03,182,2051231386824998956,18,4.950402573034024,u base attacked
MB03,135,2050295481478119551,19,4.879479500257405,u base attacked
MB03,1670,2042886172519661650,20,4.847493723541675,u base attacked
MB03,167,2048070114403340297,21,4.776838262223939,u base attacked
MB03,174,2048082921081180375,22,4.776838262223939,u base attacked
MB03,130,2051369426642170003,23,4.761329273078649,u base attacked
MB03,170,2050223651035738130,24,4.761329273078649,u base attacked
MB03,164,2050975183087817069,25,4.708685002572844,u base attacked
MB03,138,2050262037767348310,26,4.631145650339464,u base attacked
MB03,161,2050637628064838090,27,4.631145650339464,u base attacked
MB03,162,2051337311397298237,28,4.631145650339464,u base attacked
MB03,144,2051395006284349942,29,4.611593724694661,u base attacked
MB04,86,2048456192842944972,0,10.839557495975438,supreme leader khamenei
MB04,46,2051405628535366076,1,10.37829994920268,supreme leader khamenei
MB04,55,2049510518202024286,2,9.907387649916192,supreme leader khamenei
MB04,8,2046873747320111197,3,9.843270670850588,supreme leader khamenei
MB04,14,2050061459787588004,4,9.8055863034469,supreme leader khamenei
MB04,6,2047307344107978789,5,9.66555908289773,supreme leader khamenei
MB04,20,2051053985054753183,6,9.28934884419105,supreme leader khamenei
MB04,94,2047434484606222762,7,9.185326127055973,supreme leader khamenei
MB04,5,2049725355083329803,8,9.18011249535833,supreme leader khamenei
MB04,65,2049968407442026887,9,9.0547924591569,supreme leader khamenei
MB04,13,2050679458592387141,10,9.010275455724772,supreme leader khamenei
MB04,30,2050665278418071791,11,9.010275455724772,supreme leader khamenei
MB04,72,2050664582872506597,12,9.010275455724772,supreme leader khamenei
MB04,9,2048389907572519393,13,8.816581254617809,supreme leader khamenei
MB04,15,2048036607735799846,14,8.816581254617809,supreme leader khamenei
MB04,77,2047707919370903938,15,8.816581254617809,supreme leader khamenei
MB04,17,2049862984114074046,16,8.63103950184375,supreme leader khamenei
MB04,22,2050016223950176403,17,8.45314610979398,supreme leader khamenei
MB04,38,2050464813751603692,18,8.45314610979398,supreme leader khamenei
MB04,41,2050652951971041669,19,8.45314610979398,supreme leader khamenei
MB04,60,2048160701819007330,20,8.296375975417034,supreme leader khamenei
MB04,53,2050446458348777687,21,8.28243771036844,supreme leader khamenei
MB04,58,2050210420930035793,22,8.28243771036844,supreme leader khamenei
MB04,62,2048346275574173959,23,8.28243771036844,supreme leader khamenei
MB04,1529,1912513816224755774,24,8.16840025523673,supreme leader khamenei
MB04,3,2047725647552798752,25,8.118487624781164,supreme leader khamenei
MB04,33,2050516928276603031,26,8.118487624781164,supreme leader khamenei
MB04,45,2050382282465202350,27,8.118487624781164,supreme leader khamenei
MB04,50,2050488847881163199,28,8.118487624781164,supreme leader khamenei
MB04,70,2049719179100528844,29,8.118487624781164,supreme leader khamenei
MB05,224,2051186756763148301,0,7.143236682350177,iran nuclear deal
MB05,204,2051274679332258047,1,6.691508739432988,iran nuclear deal
MB05,1068,2050987048639598800,2,6.4998952110206005,iran nuclear deal
MB05,263,2050932876359692745,3,6.438046016779483,iran nuclear deal
MB05,201,2050262265316639089,4,6.288944615961304,iran nuclear deal
MB05,294,2049164472460140695,5,6.288944615961304,iran nuclear deal
MB05,1792,1922908233968054407,6,6.2830272439941215,iran nuclear deal
MB05,274,2050605381185868057,7,6.262987179554257,iran nuclear deal
MB05,266,2050996547136131134,8,6.242329333641031,iran nuclear deal
MB05,233,2050819869696745664,9,6.2410948304367295,iran nuclear deal
MB05,223,2051141630023889384,10,6.18869416259286,iran nuclear deal
MB05,206,2051121816488313284,11,6.116143045057736,iran nuclear deal
MB05,268,2050812069960949879,12,6.045184073360417,iran nuclear deal
MB05,205,2049649902037172423,13,5.90913897624263,iran nuclear deal
MB05,226,2051364409490952585,14,5.859579815298982,iran nuclear deal
MB05,273,2050681029200118036,15,5.859579815298982,iran nuclear deal
MB05,290,2048847147442049048,16,5.859579815298982,iran nuclear deal
MB05,210,2049918884329762865,17,5.751314717434484,iran nuclear deal
MB05,228,2050665560384438348,18,5.734430152963384,iran nuclear deal
MB05,261,2050895231877353887,19,5.730848893599332,iran nuclear deal
MB05,289,2049200720511918099,20,5.730848893599332,iran nuclear deal
MB05,214,2051355836979548636,21,5.722291983785254,iran nuclear deal
MB05,227,2051342478360354922,22,5.722291983785254,iran nuclear deal
MB05,240,2047438640880533873,23,5.654809375813522,iran nuclear deal
MB05,253,2049127524308000885,24,5.640958260765691,iran nuclear deal
MB05,231,2050520209883111527,25,5.60765263799483,iran nuclear deal
MB05,259,2050974628898566307,26,5.60765263799483,iran nuclear deal
MB05,280,2048485513972040037,27,5.60765263799483,iran nuclear deal
MB05,1768,1922602067681513725,28,5.600555899208587,iran nuclear deal
MB05,1012,2049935360130417032,29,5.582447449879199,iran nuclear deal
MB06,751,2044860624304222674,0,9.802554392046712,middle east conflict escalation
MB06,731,2051349723324580025,1,8.72577764211286,middle east conflict escalation
MB06,794,2050499441585795095,2,8.53819930028179,middle east conflict escalation
MB06,748,2047513910417428776,3,8.35851599470586,middle east conflict escalation
MB06,741,2034647608497479713,4,7.709538256141311,middle east conflict escalation
MB06,760,1935434847415160937,5,7.709538256141311,middle east conflict escalation
MB06,727,2051279117413433718,6,7.562740363384722,middle east conflict escalation
MB06,742,2041567663562907773,7,7.483942729038998,middle east conflict escalation
MB06,2142,2041567663562907773,8,7.483942729038998,middle east conflict escalation
MB06,753,2036403294784966768,9,7.458688473663193,middle east conflict escalation
MB06,747,2039783630805811420,10,7.410619361558129,middle east conflict escalation
MB06,2169,2039783630805811420,11,7.410619361558129,middle east conflict escalation
MB06,764,2050733829309280385,12,7.394057649589277,middle east conflict escalation
MB06,780,2029246839652819015,13,7.3708488863129205,middle east conflict escalation
MB06,710,2029555026268471356,14,7.285300464707088,middle east conflict escalation
MB06,785,2051341013579436291,15,7.285300464707088,middle east conflict escalation
MB06,752,2032707045733052696,16,7.027496057766989,middle east conflict escalation
MB06,778,2030284959773229395,17,7.027496057766989,middle east conflict escalation
MB06,779,2037822131871056199,18,7.027496057766989,middle east conflict escalation
MB06,750,2032413236193341682,19,6.995384432947387,middle east conflict escalation
MB06,745,2034020409499107446,20,6.905317076794251,middle east conflict escalation
MB06,756,2031536231155175483,21,6.905317076794251,middle east conflict escalation
MB06,788,2050641207756292426,22,6.872345674388917,middle east conflict escalation
MB06,2035,2051075098283769927,23,6.714426223684687,middle east conflict escalation
MB06,719,2036491080619999284,24,6.673275949057271,middle east conflict escalation
MB06,749,2034969170614657381,25,6.673275949057271,middle east conflict escalation
MB06,784,2050658411717513365,26,6.673275949057271,middle east conflict escalation
MB06,787,2050915640089735309,27,6.673275949057271,middle east conflict escalation
MB06,718,2049227737509019681,28,6.563006755623842,middle east conflict escalation
MB06,736,2050945626842820930,29,6.563006755623842,middle east conflict escalation
